title,released,rating,ratings_count,genres,platforms
AIR CONFLICTS VIETNAM,2013-10-02,RATED T FOR TEEN,29,AIRCRAFT COMBAT SIM,PC
AIR CONFLICTS VIETNAM ULTIMATE EDITION,2014-09-16,RATED T FOR TEEN,30,AIRCRAFT COMBAT SIM,PLAYSTATION 4
AIR RAID THIS IS NOT A DRILL!,2003-06-18,RATED T FOR TEEN,0,FPS,PC
AIR TRAFFIC CHAOS,2008-09-09,RATED E FOR EVERYONE,6,TYCOON,DS
AIRACE SPEED,2013-09-19,RATED E FOR EVERYONE,8,FUTURE RACING,3DS
AIRACE XENO,2014-06-12,RATED E FOR EVERYONE,8,FUTURE RACING,3DS
AIRBLADE,2002-01-28,RATED T FOR TEEN,9,INDIVIDUAL SPORTS,PLAYSTATION 2
AIRBORNE ASSAULT RED DEVILS OVER ARNHEM,2002-06-17,RATED E FOR EVERYONE,6,REAL-TIME STRATEGY,PC
AIRFIX DOGFIGHTER,2000-01-14,RATED E FOR EVERYONE,38,AIRCRAFT COMBAT SIM,PC
AIRFORCE DELTA STORM,2001-11-14,RATED E FOR EVERYONE,0,VERTICAL SHOOT-'EM-UP,XBOX
AIRFORCE DELTA STRIKE,2004-02-03,RATED T FOR TEEN,0,AIRCRAFT COMBAT SIM,PLAYSTATION 2
AIRHEART,2018-07-24,RATED E +10 FOR EVERYONE +10,16,TOP-DOWN SHOOT-'EM-UP,PC
AKA,2022-12-14,RATED E FOR EVERYONE,0,VIRTUAL LIFE,PC
AKAI KATANA,2012-05-15,RATED T FOR TEEN,30,VERTICAL SHOOT-'EM-UP,XBOX 360
AKANE,2019-05-17,RATED M FOR MATURE,24,2D BEAT-'EM-UP,PC
AKIBA'S BEAT,2017-05-16,RATED T FOR TEEN,41,ACTION RPG,PLAYSTATION 4
AKIBA'S TRIP HELLBOUND & DEBRIEFED,2021-07-20,RATED M FOR MATURE,13,3D BEAT-'EM-UP,PC
AKIBA'S TRIP UNDEAD & UNDRESSED,2014-11-25,RATED M FOR MATURE,67,OPEN-WORLD ACTION,PLAYSTATION VITA
AKIMI VILLAGE,2011-06-15,RATED E FOR EVERYONE,6,MISCELLANEOUS,PLAYSTATION 3
AKKA ARRH,2023-02-21,RATED E +10 FOR EVERYONE +10,0,ARCADE,PLAYSTATION 4
ALAN WAKE,2010-05-18,RATED T FOR TEEN,1150,SURVIVAL,PC
ALAN WAKE II,2023-10-27,RATED M FOR MATURE,2014,SURVIVAL,PLAYSTATION 5
ALAN WAKE REMASTERED,2021-10-05,RATED T FOR TEEN,496,SURVIVAL,PLAYSTATION 5
ALAN WAKE THE SIGNAL,2010-07-27,RATED T FOR TEEN,73,SURVIVAL,XBOX 360
ALAN WAKE THE WRITER,2010-10-12,RATED T FOR TEEN,82,SURVIVAL,XBOX 360
ALAN WAKE'S AMERICAN NIGHTMARE,2012-02-22,RATED T FOR TEEN,216,LINEAR ACTION ADVENTURE,XBOX 360
ALBA A WILDLIFE ADVENTURE,2020-12-11,RATED E FOR EVERYONE,50,ADVENTURE,XBOX SERIES X
ALDER'S BLOOD,2020-03-13,RATED T FOR TEEN,27,TURN-BASED TACTICS,PC
ALEX KIDD IN MIRACLE WORLD DX,2021-06-22,RATED E FOR EVERYONE,34,2D PLATFORMER,PC
ALEX RIDER STORMBREAKER,2006-10-02,RATED T FOR TEEN,7,OPEN-WORLD ACTION,DS
ALEXANDER,2004-11-23,RATED M FOR MATURE,47,REAL-TIME STRATEGY,PC
ALFRED HITCHCOCK PRESENTS THE FINAL CUT,2002-03-31,RATED M FOR MATURE,7,ACTION ADVENTURE,PC
ALIAS,2004-04-07,RATED T FOR TEEN,0,ACTION ADVENTURE,PLAYSTATION 2
ALICE IN WONDERLAND,2010-03-02,RATED E +10 FOR EVERYONE +10,7,ACTION ADVENTURE,PC
ALICE MADNESS RETURNS,2011-06-14,RATED M FOR MATURE,276,SURVIVAL,PC
ALIEN BLAST THE ENCOUNTER,2004-02-09,RATED T FOR TEEN,13,FPS,PC
ALIEN BREED,2013-02-12,RATED E +10 FOR EVERYONE +10,6,TOP-DOWN SHOOT-'EM-UP,PLAYSTATION 3
ALIEN BREED 3 DESCENT,2010-11-17,RATED T FOR TEEN,6,THIRD PERSON SHOOTER,PLAYSTATION 3
ALIEN BREED EVOLUTION,2009-12-16,RATED T FOR TEEN,6,SURVIVAL,XBOX 360
ALIEN FRONT ONLINE,2001-08-09,RATED T FOR TEEN,6,THIRD PERSON SHOOTER,DREAMCAST
ALIEN HAVOC,2009-10-01,RATED E FOR EVERYONE,0,ACTION PUZZLE,PSP
ALIEN HOMINID,2004-11-21,RATED T FOR TEEN,18,HORIZONTAL SHOOT-'EM-UP,PLAYSTATION 2
ALIEN ISOLATION,2014-10-07,RATED M FOR MATURE,1555,SURVIVAL,XBOX ONE
ALIEN RAGE,2013-09-24,RATED M FOR MATURE,179,FPS,XBOX 360
ALIEN RESURRECTION,2000-10-10,RATED M FOR MATURE,28,FPS,PLAYSTATION
ALIEN SHOOTER VENGEANCE,2007-02-16,RATED M FOR MATURE,34,ACTION,PC
ALIEN SPIDY,2013-03-20,RATED E FOR EVERYONE,12,2D PLATFORMER,XBOX 360
ALIEN SYNDROME,2007-07-24,RATED T FOR TEEN,10,ACTION RPG,PSP
ALIENATION,2016-04-26,RATED M FOR MATURE,235,TOP-DOWN SHOOT-'EM-UP,PLAYSTATION 4
ALIENS COLONIAL MARINES,2013-02-12,RATED M FOR MATURE,477,FPS,XBOX 360
ALIENS FIRETEAM ELITE,2021-08-24,RATED M FOR MATURE,119,TACTICAL THIRD PERSON SHOOTER,PLAYSTATION 5
ALIENS IN THE ATTIC,2009-08-04,RATED E +10 FOR EVERYONE +10,0,SURVIVAL,WII
ALIENS INFESTATION,2011-10-11,RATED T FOR TEEN,39,2D PLATFORMER,DS
ALIENS VERSUS PREDATOR 2,2001-10-31,RATED M FOR MATURE,198,FPS,PC
ALIENS VERSUS PREDATOR 2 PRIMAL HUNT EXPANSION PACK,2002-08-13,RATED M FOR MATURE,25,FPS,PC
ALIENS VERSUS PREDATOR EXTINCTION,2003-07-30,RATED T FOR TEEN,15,REAL-TIME STRATEGY,XBOX
ALIENS VS PREDATOR,2010-02-16,RATED M FOR MATURE,128,FPS,PLAYSTATION 3
ALIENS VS PREDATOR REQUIEM,2007-11-13,RATED T FOR TEEN,80,ACTION ADVENTURE,PSP
ALL ZOMBIES MUST DIE!,2011-12-28,RATED T FOR TEEN,14,TOP-DOWN SHOOT-'EM-UP,XBOX 360
ALLEGIANCE,2000-03-31,RATED E FOR EVERYONE,18,SPACE COMBAT SIM,PC
ALLPRO FOOTBALL 2K8,2007-07-16,RATED E +10 FOR EVERYONE +10,5,FOOTBALL SIM,XBOX 360
ALLSTAR BASEBALL 2002,2001-11-17,RATED E FOR EVERYONE,0,BASEBALL SIM,PLAYSTATION 2
ALLSTAR BASEBALL 2003,2002-02-25,RATED E FOR EVERYONE,0,BASEBALL SIM,PLAYSTATION 2
ALLSTAR BASEBALL 2004,2003-02-23,RATED E FOR EVERYONE,0,BASEBALL SIM,XBOX
ALLSTAR BASEBALL 2005,2004-03-23,RATED E FOR EVERYONE,0,BASEBALL SIM,PLAYSTATION 2
ALLSTAR FRUIT RACING,2018-08-21,RATED E FOR EVERYONE,12,AUTO RACING,PC
ALONE IN THE DARK,2008-06-23,RATED M FOR MATURE,75,SURVIVAL,XBOX 360
ALONE IN THE DARK THE NEW NIGHTMARE,2001-06-25,RATED M FOR MATURE,51,SURVIVAL,PLAYSTATION
ALONE WITH YOU,2016-08-23,RATED E +10 FOR EVERYONE +10,16,ADVENTURE,PLAYSTATION VITA
ALPHA BLACK ZERO INTREPID PROTOCOL,2004-09-02,RATED T FOR TEEN,5,THIRD PERSON SHOOTER,PC
ALPHA PRIME,2007-05-01,RATED M FOR MATURE,70,FPS,PC
ALPHA PROTOCOL,2010-06-01,RATED M FOR MATURE,128,WESTERN RPG,PLAYSTATION 3
ALPHABOUNCE,2010-04-12,RATED T FOR TEEN,5,ACTION,DS
ALTER ECHO,2003-08-19,RATED T FOR TEEN,0,LINEAR ACTION ADVENTURE,PLAYSTATION 2
ALTER EGO,2010-08-03,RATED T FOR TEEN,21,POINT-AND-CLICK,PC
ALTERED BEAST GUARDIAN OF THE REALMS,2002-11-23,RATED T FOR TEEN,6,2D BEAT-'EM-UP,GAME BOY ADVANCE
ALUNDRA,1998-01-08,RATED T FOR TEEN,94,OPEN-WORLD ACTION,PLAYSTATION
ALWA'S AWAKENING,2017-02-02,RATED E FOR EVERYONE,15,METROIDVANIA,PC
ALWA'S LEGACY,2020-09-29,RATED E FOR EVERYONE,12,METROIDVANIA,PC
AMAZING DISCOVERIES IN OUTER SPACE,2016-02-02,RATED E FOR EVERYONE,10,OPEN-WORLD ACTION,PLAYSTATION 4
AMAZING ISLAND,2004-08-25,RATED E FOR EVERYONE,7,STRATEGY,GAMECUBE
AMAZONS & ALIENS,2000-09-30,RATED T FOR TEEN,5,STRATEGY,PC
AMERICA,2001-01-14,RATED E FOR EVERYONE,9,REAL-TIME STRATEGY,PC
AMERICA'S ARMY,2002-07-04,RATED T FOR TEEN,22,TACTICAL FPS,PC
AMERICA'S ARMY RISE OF A SOLDIER,2005-11-17,RATED T FOR TEEN,0,TACTICAL FPS,XBOX
AMERICA'S ARMY TRUE SOLDIERS,2007-11-15,RATED T FOR TEEN,0,FPS,XBOX 360
AMERICAN CIVIL WAR TAKE COMMAND  SECOND MANASSAS,2006-04-26,RATED T FOR TEEN,34,REAL-TIME STRATEGY,PC
AMERICAN CONQUEST DIVIDED NATION,2006-03-27,RATED E +10 FOR EVERYONE +10,0,COMMAND RTS,PC
AMERICAN CONQUEST FIGHT BACK,2003-09-29,RATED T FOR TEEN,32,COMMAND RTS,PC
AMERICAN FUGITIVE,2019-05-21,RATED M FOR MATURE,21,OPEN-WORLD ACTION,NINTENDO SWITCH
AMERICAN IDOL,2003-11-11,RATED E FOR EVERYONE,0,RHYTHM,PC
AMERICAN MCGEE PRESENTS BAD DAY LA,2006-09-06,RATED M FOR MATURE,44,ACTION ADVENTURE,PC
AMERICAN MCGEE'S ALICE,2000-12-06,RATED M FOR MATURE,219,SURVIVAL,PLAYSTATION 3
AMERICAN TRUCK SIMULATOR,2016-02-02,RATED E FOR EVERYONE,331,VEHICLE SIM,PC
AMNESIA COLLECTION,2016-11-22,RATED M FOR MATURE,115,COMPILATION,PLAYSTATION 4
AMNESIA MEMORIES,2015-08-25,RATED T FOR TEEN,29,VISUAL NOVEL,PLAYSTATION VITA
AMNESIA REBIRTH,2020-09-15,RATED M FOR MATURE,267,SURVIVAL,PC
AMNESIA THE DARK DESCENT,2010-09-08,RATED M FOR MATURE,1644,SURVIVAL,PC
AMONG THE SLEEP,2014-05-29,RATED T FOR TEEN,256,FIRST-PERSON ADVENTURE,PC
AMONG US,2018-11-16,RATED E +10 FOR EVERYONE +10,433,SURVIVAL,PC
AMPED 2,2003-10-28,RATED E FOR EVERYONE,9,SKIING,XBOX
AMPED 3,2005-11-16,RATED T FOR TEEN,22,SKIING,XBOX 360
AMPED FREESTYLE SNOWBOARDING,2001-11-19,RATED E FOR EVERYONE,13,SKIING,XBOX
AMPLITUDE,2003-03-24,RATED T FOR TEEN,11,RHYTHM,PLAYSTATION 2
AMPLITUDE,2016-01-05,RATED E FOR EVERYONE,51,RHYTHM,PLAYSTATION 4
AMY,2012-01-11,RATED M FOR MATURE,90,SURVIVAL,XBOX 360
ANACAPRI THE DREAM,2007-09-12,RATED E +10 FOR EVERYONE +10,0,POINT-AND-CLICK,PC
ANACHRONOX,2001-06-27,RATED T FOR TEEN,81,JRPG,PC
ANAMORPHINE,2018-07-31,RATED T FOR TEEN,5,FIRST-PERSON ADVENTURE,PC
ANARCHY ONLINE,2001-06-26,RATED T FOR TEEN,34,MMORPG,PC
ANARCHY ONLINE ALIEN INVASION,2004-08-31,RATED T FOR TEEN,12,MMORPG,PC
ANARCHY ONLINE SHADOWLANDS,2003-09-08,RATED T FOR TEEN,17,MMORPG,PC
ANARCHY REIGNS,2013-01-08,RATED M FOR MATURE,120,3D BEAT-'EM-UP,PLAYSTATION 3
ANARCUTE,2016-07-12,RATED E +10 FOR EVERYONE +10,0,COMMAND RTS,PC
ANCESTORS LEGACY,2018-05-22,RATED M FOR MATURE,127,COMMAND RTS,PC
ANCESTORS THE HUMANKIND ODYSSEY,2019-08-27,RATED T FOR TEEN,288,SURVIVAL,PC
ANCIENT AMULETOR,2017-06-27,RATED T FOR TEEN,12,FIRST-PERSON ADVENTURE,PLAYSTATION 4
ANCIENT WARS SPARTA,2007-04-24,RATED M FOR MATURE,11,COMMAND RTS,PC
ANCIENTS OF OOGA,2010-06-30,RATED E +10 FOR EVERYONE +10,5,ACTION,XBOX 360
AND 1 STREETBALL,2006-06-06,RATED E +10 FOR EVERYONE +10,0,BASKETBALL,PLAYSTATION 2
AND YET IT MOVES,2010-08-23,RATED E FOR EVERYONE,22,2D PLATFORMER,WII
ANDRO DUNOS 2,2022-03-24,RATED E FOR EVERYONE,7,HORIZONTAL SHOOT-'EM-UP,NINTENDO SWITCH
ANGRY BIRDS,2011-01-04,RATED E FOR EVERYONE,67,ACTION PUZZLE,IOS (IPHONE/IPAD)
ANGRY BIRDS TRILOGY,2012-09-25,RATED E FOR EVERYONE,33,COMPILATION,PLAYSTATION 3
ANGRY VIDEO GAME NERD I & II DELUXE,2020-10-30,RATED M FOR MATURE,15,COMPILATION,NINTENDO SWITCH
ANIMA GATE OF MEMORIES,2016-06-07,RATED T FOR TEEN,56,ACTION RPG,PC
ANIMAL CROSSING,2002-09-15,RATED E FOR EVERYONE,154,VIRTUAL LIFE,GAMECUBE
ANIMAL CROSSING AMIIBO FESTIVAL,2015-11-13,RATED E FOR EVERYONE,256,BOARD,WII U
ANIMAL CROSSING CITY FOLK,2008-11-16,RATED E FOR EVERYONE,130,VIRTUAL LIFE,WII
ANIMAL CROSSING NEW HORIZONS,2020-03-20,RATED E FOR EVERYONE,6761,VIRTUAL LIFE,NINTENDO SWITCH
ANIMAL CROSSING NEW LEAF,2013-06-09,RATED E FOR EVERYONE,946,VIRTUAL LIFE,3DS
ANIMAL CROSSING POCKET CAMP,2017-11-21,RATED E FOR EVERYONE,100,VIRTUAL LIFE,IOS (IPHONE/IPAD)
ANIMAL CROSSING WILD WORLD,2005-12-05,RATED E FOR EVERYONE,199,VIRTUAL LIFE,DS
ANIMAL FORCE,2018-07-10,RATED E FOR EVERYONE,11,DEFENSE,PLAYSTATION 4
ANIMAL PARADISE,2008-09-23,RATED E FOR EVERYONE,0,VIRTUAL LIFE,DS
ANIMANIACS THE GREAT EDGAR HUNT,2005-09-18,RATED E FOR EVERYONE,0,3D PLATFORMER,XBOX
ANNO 1800,2019-04-16,RATED T FOR TEEN,477,MANAGEMENT,PC
ANNO 1800 CONSOLE EDITION,2023-03-16,RATED T FOR TEEN,36,MANAGEMENT,PLAYSTATION 5
ANNO 2070,2011-11-17,RATED T FOR TEEN,550,MANAGEMENT,PC
ANNO 2205,2015-11-02,RATED E +10 FOR EVERYONE +10,335,MANAGEMENT,PC
ANOMALY 2,2013-05-15,RATED T FOR TEEN,117,REAL-TIME STRATEGY,PC
ANOMALY WARZONE EARTH,2011-04-08,RATED E +10 FOR EVERYONE +10,182,REAL-TIME STRATEGY,PC
ANONYMOUS CODE,2023-09-08,RATED M FOR MATURE,6,VISUAL NOVEL,PLAYSTATION 4
ANOTHER CODE RECOLLECTION,2024-01-19,RATED T FOR TEEN,40,COMPILATION,NINTENDO SWITCH
ANOTHER FISHERMAN'S TALE,2023-05-11,RATED T FOR TEEN,0,ADVENTURE,PLAYSTATION 5
ANOTHER SIGHT,2018-09-06,RATED E FOR EVERYONE,13,ACTION ADVENTURE,NINTENDO SWITCH
ANT NATION,2009-07-13,RATED E +10 FOR EVERYONE +10,0,REAL-TIME STRATEGY,DS
ANTHEM,2019-02-15,RATED T FOR TEEN,3731,ACTION RPG,XBOX ONE
ANTIPOLE,2011-07-21,RATED E FOR EVERYONE,0,2D PLATFORMER,DS
AO INTERNATIONAL TENNIS,2018-05-08,RATED E FOR EVERYONE,65,TENNIS,PC
AO TENNIS 2,2020-02-11,RATED E FOR EVERYONE,49,TENNIS,NINTENDO SWITCH
AOKANA  FOUR RHYTHMS ACROSS THE BLUE,2020-08-21,RATED M FOR MATURE,10,VISUAL NOVEL,NINTENDO SWITCH
APACHE AIR ASSAULT,2010-11-16,RATED T FOR TEEN,28,AIRCRAFT COMBAT SIM,PLAYSTATION 3
APB,2010-06-29,RATED M FOR MATURE,81,MMORPG,PC
APB RELOADED,2011-12-01,RATED M FOR MATURE,306,MMORPG,PC
APE ESCAPE,1999-06-23,RATED E FOR EVERYONE,116,3D PLATFORMER,PLAYSTATION
APE ESCAPE 2,2003-06-30,RATED E FOR EVERYONE,43,3D PLATFORMER,PLAYSTATION 2
APE ESCAPE 3,2006-01-17,RATED E +10 FOR EVERYONE +10,43,3D PLATFORMER,PLAYSTATION 2
APE ESCAPE ACADEMY,2006-01-17,RATED E +10 FOR EVERYONE +10,9,PARTY,PSP
APE ESCAPE ON THE LOOSE,2005-03-22,RATED E FOR EVERYONE,14,3D PLATFORMER,PSP
APE ESCAPE PUMPED & PRIMED,2004-10-20,RATED T FOR TEEN,6,PARTY,PLAYSTATION 2
APEX,2003-02-17,RATED E FOR EVERYONE,6,AUTO RACING SIM,XBOX
APEX CONSTRUCT,2018-02-20,RATED E +10 FOR EVERYONE +10,30,LIGHT GUN,PLAYSTATION 4
APEX LEGENDS,2019-02-04,RATED T FOR TEEN,1740,TACTICAL FPS,PLAYSTATION 4
APOLLO JUSTICE ACE ATTORNEY,2008-02-19,RATED T FOR TEEN,107,VISUAL NOVEL,DS
APOLLO JUSTICE ACE ATTORNEY TRILOGY,2024-01-25,RATED T FOR TEEN,10,COMPILATION,PC
APOTHEON,2015-02-03,RATED T FOR TEEN,211,2D BEAT-'EM-UP,PC
AQUA KITTY UDX,2018-02-15,RATED E FOR EVERYONE,14,HORIZONTAL SHOOT-'EM-UP,XBOX ONE
AQUA MOTO RACING 3D,2013-10-10,RATED E FOR EVERYONE,0,ARCADE RACING,3DS
AQUA PANIC,2008-02-05,RATED E +10 FOR EVERYONE +10,0,PUZZLE,PLAYSTATION 3
AQUA TEEN HUNGER FORCE ZOMBIE NINJA PROAM,2007-11-05,RATED M FOR MATURE,0,ACTION,PLAYSTATION 2
AQUAAQUA,2000-12-29,RATED E FOR EVERYONE,0,PUZZLE,PLAYSTATION 2
AQUAMAN BATTLE FOR ATLANTIS,2003-07-30,RATED T FOR TEEN,9,ACTION ADVENTURE,GAMECUBE
AQUANOX,2001-11-19,RATED T FOR TEEN,28,MARINE COMBAT SIM,PC
AQUANOX 2 REVELATION,2003-08-22,RATED M FOR MATURE,27,MARINE COMBAT SIM,PC
AQUANOX DEEP DESCENT,2020-10-16,RATED T FOR TEEN,28,MARINE COMBAT SIM,PC
AQUAPAZZA AQUAPLUS DREAM MATCH,2013-11-19,RATED T FOR TEEN,24,2D FIGHTING,PLAYSTATION 3
AR NOSURGE ODE TO AN UNBORN STAR,2014-09-23,RATED T FOR TEEN,58,JRPG,PLAYSTATION VITA
AR TONELICO II MELODY OF METAFALICA,2009-01-20,RATED T FOR TEEN,57,JRPG,PLAYSTATION 2
AR TONELICO MELODY OF ELEMIA,2007-02-06,RATED T FOR TEEN,53,JRPG,PLAYSTATION 2
AR TONELICO QOGA KNELL OF AR CIEL,2011-03-15,RATED M FOR MATURE,76,JRPG,PLAYSTATION 3
ARAGAMI,2016-10-04,RATED M FOR MATURE,63,ACTION ADVENTURE,PC
ARAGAMI 2,2021-09-17,RATED M FOR MATURE,19,ACTION ADVENTURE,PLAYSTATION 5
ARAGAMI SHADOW EDITION,2019-02-21,RATED M FOR MATURE,23,ACTION ADVENTURE,PLAYSTATION 4
ARC OF ALCHEMIST,2020-01-30,RATED E +10 FOR EVERYONE +10,13,ACTION RPG,PLAYSTATION 4
ARC RISE FANTASIA,2010-07-27,RATED T FOR TEEN,46,JRPG,WII
ARC THE LAD COLLECTION,2002-04-18,RATED T FOR TEEN,17,COMPILATION,PLAYSTATION
ARC THE LAD END OF DARKNESS,2005-06-14,RATED T FOR TEEN,9,ACTION RPG,PLAYSTATION 2
ARC THE LAD TWILIGHT OF THE SPIRITS,2003-06-25,RATED T FOR TEEN,40,TURN-BASED TACTICS,PLAYSTATION 2
ARCA'S PATH VR,2018-12-04,RATED E +10 FOR EVERYONE +10,0,ADVENTURE,PLAYSTATION 4
ARCADE CLASSICS ANNIVERSARY COLLECTION,2019-04-18,RATED T FOR TEEN,5,COMPILATION,XBOX ONE
ARCADE DARTS,2010-06-29,RATED E FOR EVERYONE,0,INDIVIDUAL SPORTS,PSP
ARCADE PARADISE,2022-08-11,RATED T FOR TEEN,17,VIRTUAL CAREER,PC
ARCADE SPIRITS,2020-05-01,RATED T FOR TEEN,0,VISUAL NOVEL,PC
ARCADE SPORTS,2010-06-14,RATED E FOR EVERYONE,0,SPORTS,WII
ARCADEGEDDON,2021-11-30,RATED T FOR TEEN,55,THIRD PERSON SHOOTER,PLAYSTATION 5
ARCANA HEART,2008-04-10,RATED T FOR TEEN,6,2D FIGHTING,PLAYSTATION 2
ARCANA HEART 3 LOVE MAX!!!!!,2014-09-23,RATED T FOR TEEN,15,2D FIGHTING,PLAYSTATION 3
ARCANIA FALL OF SETARRIF,2011-10-24,RATED T FOR TEEN,84,ACTION RPG,PC
ARCANIA GOTHIC 4,2010-10-15,RATED T FOR TEEN,488,ACTION RPG,PC
ARCANIA THE COMPLETE TALE,2013-08-30,RATED T FOR TEEN,22,ACTION RPG,PLAYSTATION 3
ARCANUM OF STEAMWORKS AND MAGICK OBSCURA,2001-08-22,RATED M FOR MATURE,368,WESTERN RPG,PC
ARCHANGEL,2017-07-18,RATED T FOR TEEN,22,VEHICLE COMBAT SIM,PC
ARCHEAGE,2014-09-16,RATED M FOR MATURE,773,MMORPG,PC
ARCHER MACLEAN'S MERCURY,2005-04-06,RATED E FOR EVERYONE,6,PUZZLE,PSP
ARCHLORD,2006-10-03,RATED T FOR TEEN,7,MMORPG,PC
ARCTIC THUNDER,2001-09-17,RATED T FOR TEEN,7,FUTURE RACING,XBOX
AREA 51,2005-04-25,RATED M FOR MATURE,11,FPS,XBOX
ARENA FOOTBALL,2006-02-07,RATED E +10 FOR EVERYONE +10,0,FOOTBALL,PLAYSTATION 2
ARENA FOOTBALL ROAD TO GLORY,2007-02-20,RATED E +10 FOR EVERYONE +10,5,FOOTBALL SIM,PLAYSTATION 2
ARENA WARS,2004-09-13,RATED T FOR TEEN,5,REAL-TIME STRATEGY,PC
ARES EXTINCTION AGENDA EX,2013-10-02,RATED E +10 FOR EVERYONE +10,18,2D PLATFORMER,XBOX 360
ARIETTA OF SPIRITS,2021-08-20,RATED E +10 FOR EVERYONE +10,7,ACTION ADVENTURE,PC
ARISE A SIMPLE STORY,2019-12-03,RATED E FOR EVERYONE,122,THIRD-PERSON ADVENTURE,PLAYSTATION 4
ARIZONA SUNSHINE,2017-07-05,RATED M FOR MATURE,60,LIGHT GUN,PC
ARIZONA SUNSHINE 2,2023-12-05,RATED M FOR MATURE,27,LIGHT GUN,PLAYSTATION 5
ARK PARK,2018-03-22,RATED T FOR TEEN,25,FIRST-PERSON ADVENTURE,PC
ARK SURVIVAL EVOLVED,2017-08-27,RATED T FOR TEEN,728,SANDBOX,PC
ARKADIAN WARRIORS,2007-12-12,RATED E +10 FOR EVERYONE +10,9,ACTION ADVENTURE,XBOX 360
ARKANOID DS,2008-06-17,RATED E FOR EVERYONE,8,ARCADE,DS
ARKANOID ETERNAL BATTLE,2022-10-27,RATED E FOR EVERYONE,0,ARCADE,NINTENDO SWITCH
ARKANOID LIVE!,2009-05-06,RATED E FOR EVERYONE,5,ARCADE,XBOX 360
ARMA 3,2013-09-12,RATED M FOR MATURE,1134,SIMULATION,PC
ARMA COMBAT OPERATIONS,2007-05-04,RATED M FOR MATURE,28,TACTICAL FPS,PC
ARMA II,2009-07-07,RATED M FOR MATURE,368,TACTICAL FPS,PC
ARMA II OPERATION ARROWHEAD,2010-06-29,RATED M FOR MATURE,185,FPS,PC
ARMADA 2526,2009-11-17,RATED E +10 FOR EVERYONE +10,13,4X STRATEGY,PC
ARMED AND DANGEROUS,2003-12-02,RATED T FOR TEEN,14,THIRD PERSON SHOOTER,XBOX
ARMELLO,2015-01-22,RATED E +10 FOR EVERYONE +10,86,BOARD,PC
ARMIES OF EXIGO,2004-11-30,RATED T FOR TEEN,44,REAL-TIME STRATEGY,PC
ARMILLO,2014-07-03,RATED E FOR EVERYONE,43,3D PLATFORMER,WII U
ARMORED CORE 2,2000-10-24,RATED T FOR TEEN,23,VEHICLE COMBAT SIM,PLAYSTATION 2
ARMORED CORE 2 ANOTHER AGE,2001-08-20,RATED T FOR TEEN,12,VEHICLE COMBAT SIM,PLAYSTATION 2
ARMORED CORE 3,2002-09-05,RATED T FOR TEEN,21,VEHICLE COMBAT SIM,PLAYSTATION 2
ARMORED CORE 4,2007-03-20,RATED T FOR TEEN,34,VEHICLE COMBAT SIM,XBOX 360
ARMORED CORE FOR ANSWER,2008-09-16,RATED T FOR TEEN,25,VEHICLE COMBAT SIM,XBOX 360
ARMORED CORE FORMULA FRONT  EXTREME BATTLE,2005-12-15,RATED T FOR TEEN,0,VEHICLE COMBAT SIM,PSP
ARMORED CORE LAST RAVEN,2006-06-13,RATED T FOR TEEN,22,VEHICLE COMBAT SIM,PLAYSTATION 2
ARMORED CORE NEXUS,2004-09-28,RATED T FOR TEEN,13,VEHICLE COMBAT SIM,PLAYSTATION 2
ARMORED CORE NINE BREAKER,2005-09-13,RATED T FOR TEEN,0,VEHICLE COMBAT SIM,PLAYSTATION 2
ARMORED CORE V,2012-03-20,RATED T FOR TEEN,46,VEHICLE COMBAT SIM,PLAYSTATION 3
ARMORED CORE VERDICT DAY,2013-09-24,RATED T FOR TEEN,44,VEHICLE COMBAT SIM,PLAYSTATION 3
ARMORED CORE VI FIRES OF RUBICON,2023-08-25,RATED T FOR TEEN,1024,VEHICLE COMBAT SIM,PC
ARMS,2017-06-16,RATED E +10 FOR EVERYONE +10,855,3D FIGHTING,NINTENDO SWITCH
ARMY CORPS OF HELL,2012-02-21,RATED M FOR MATURE,29,REAL-TIME STRATEGY,PLAYSTATION VITA
ARMY MEN ADVANCE,2001-06-05,RATED E FOR EVERYONE,0,TOP-DOWN SHOOT-'EM-UP,GAME BOY ADVANCE
ARMY MEN AIR ATTACK,2000-07-18,RATED T FOR TEEN,8,AIRCRAFT COMBAT SIM,NINTENDO 64
ARMY MEN AIR ATTACK 2,2001-03-27,RATED T FOR TEEN,10,AIRCRAFT COMBAT SIM,PLAYSTATION
ARMY MEN GREEN ROGUE,2001-03-25,RATED T FOR TEEN,0,THIRD PERSON SHOOTER,PLAYSTATION 2
ARMY MEN RTS,2002-03-27,RATED T FOR TEEN,6,COMMAND RTS,GAMECUBE
ARMY MEN SARGE'S HEROES,2000-10-30,RATED T FOR TEEN,7,THIRD PERSON SHOOTER,DREAMCAST
ARMY MEN SARGE'S HEROES 2,2001-03-22,RATED T FOR TEEN,6,THIRD PERSON SHOOTER,PLAYSTATION 2
ARMY MEN SARGE'S WAR,2004-08-02,RATED T FOR TEEN,0,THIRD PERSON SHOOTER,XBOX
ARMY MEN WORLD WAR,2000-04-03,RATED T FOR TEEN,12,ACTION,PLAYSTATION
ARMY OF TWO,2008-03-06,RATED M FOR MATURE,140,THIRD PERSON SHOOTER,XBOX 360
