title,released,rating,ratings_count,genres,platforms
FINAL FANTASY XIV HEAVENSWARD,2015-06-23,RATED T FOR TEEN,655,MMORPG,PLAYSTATION 4
FINAL FANTASY XIV ONLINE,2010-09-22,RATED T FOR TEEN,414,MMORPG,PC
FINAL FANTASY XIV ONLINE A REALM REBORN,2014-04-14,RATED T FOR TEEN,943,MMORPG,PC
FINAL FANTASY XIV SHADOWBRINGERS,2019-07-02,RATED T FOR TEEN,1581,MMORPG,PC
FINAL FANTASY XIV SHADOWBRINGERS,2019-07-02,RATED M FOR MATURE,85,RPG,PC
FINAL FANTASY XIV STORMBLOOD,2017-06-20,RATED T FOR TEEN,1014,MMORPG,PLAYSTATION 4
FINAL FANTASY XV,2016-11-29,RATED T FOR TEEN,5703,ACTION RPG,PLAYSTATION 4
FINAL FANTASY XV,2016-11-29,RATED T FOR TEEN,1386,RPG,PLAYSTATION 4
FINAL FANTASY XV  MULTIPLAYER EXPANSION COMRADES,2017-11-15,RATED T FOR TEEN,236,ACTION RPG,XBOX ONE
FINAL FANTASY XV EPISODE GLADIOLUS,2017-03-29,RATED T FOR TEEN,272,ACTION RPG,PLAYSTATION 4
FINAL FANTASY XV EPISODE PROMPTO,2017-06-27,RATED T FOR TEEN,275,ACTION RPG,XBOX ONE
FINAL FANTASY XV POCKET EDITION,2018-09-13,RATED T FOR TEEN,95,JRPG,IOS (IPHONE/IPAD)
FINAL FANTASY XV ROYAL EDITION,2018-03-06,RATED T FOR TEEN,1631,ACTION RPG,PLAYSTATION 4
FINAL FANTASY XV WINDOWS EDITION,2018-03-06,RATED T FOR TEEN,296,RPG,PC
FINAL FANTASY XVI,2023-06-22,RATED M FOR MATURE,102,ACTION,PLAYSTATION 5
FINAL FANTASY XVI,2023-06-22,RATED M FOR MATURE,10234,ACTION RPG,PLAYSTATION 5
FINAL FANTASY XVI ECHOES OF THE FALLEN,2023-12-07,RATED M FOR MATURE,40,ACTION RPG,PLAYSTATION 5
FINAL FANTASY XX2 HD REMASTER,2013-12-26,RATED T FOR TEEN,278,RPG,PS VITA
FINAL FIGHT DOUBLE IMPACT,2010-04-14,RATED T FOR TEEN,9,COMPILATION,XBOX 360
FINAL FIGHT ONE,2001-09-26,RATED E FOR EVERYONE,10,2D BEAT-'EM-UP,GAME BOY ADVANCE
FINAL FIGHT STREETWISE,2006-02-28,RATED M FOR MATURE,24,3D BEAT-'EM-UP,PLAYSTATION 2
FINAL LIBERATION WARHAMMER EPIC 40000,1997-01-01,RATED M FOR MATURE,4,STRATEGY,PC
FINNY THE FISH & THE SEVEN WATERS,2005-05-17,RATED E FOR EVERYONE,0,ACTION,PLAYSTATION 2
FIRE BLADE,2002-06-16,RATED T FOR TEEN,0,AIRCRAFT COMBAT SIM,PLAYSTATION 2
FIRE EMBLEM,2003-11-03,RATED E FOR EVERYONE,257,TURN-BASED TACTICS,GAME BOY ADVANCE
FIRE EMBLEM AWAKENING,2013-02-04,RATED T FOR TEEN,1670,TURN-BASED TACTICS,3DS
FIRE EMBLEM ECHOES SHADOWS OF VALENTIA,2017-05-19,RATED T FOR TEEN,71,RPG,NINTENDO 3DS
FIRE EMBLEM ECHOES SHADOWS OF VALENTIA,2017-05-19,RATED T FOR TEEN,430,TURN-BASED TACTICS,3DS
FIRE EMBLEM ENGAGE,2023-01-20,RATED T FOR TEEN,24,STRATEGY,NINTENDO SWITCH
FIRE EMBLEM FATES BIRTHRIGHT,2016-02-19,RATED T FOR TEEN,101,RPG,NINTENDO 3DS
FIRE EMBLEM FATES BIRTHRIGHT,2016-02-19,RATED T FOR TEEN,539,TURN-BASED TACTICS,3DS
FIRE EMBLEM FATES CONQUEST,2016-02-19,RATED T FOR TEEN,616,TURN-BASED TACTICS,3DS
FIRE EMBLEM FATES REVELATION,2016-03-10,RATED T FOR TEEN,231,TURN-BASED TACTICS,3DS
FIRE EMBLEM FATES SPECIAL EDITION,2016-02-19,RATED T FOR TEEN,395,TURN-BASED TACTICS,3DS
FIRE EMBLEM HEROES,2017-02-02,RATED T FOR TEEN,181,TURN-BASED TACTICS,IOS (IPHONE/IPAD)
FIRE EMBLEM PATH OF RADIANCE,2005-10-17,RATED T FOR TEEN,255,TURN-BASED TACTICS,GAMECUBE
FIRE EMBLEM RADIANT DAWN,2007-11-05,RATED E +10 FOR EVERYONE +10,269,TURN-BASED TACTICS,WII
FIRE EMBLEM SHADOW DRAGON,2009-02-16,RATED E +10 FOR EVERYONE +10,153,TURN-BASED TACTICS,DS
FIRE EMBLEM SHADOW DRAGON & THE BLADE OF LIGHT,2020-12-04,RATED E FOR EVERYONE,33,TURN-BASED TACTICS,NINTENDO SWITCH
FIRE EMBLEM THE BLAZING BLADE,2003-04-25,RATED E FOR EVERYONE,89,RPG,GAME BOY ADVANCE
FIRE EMBLEM THE SACRED STONES,2004-10-07,RATED E FOR EVERYONE,74,STRATEGY,GAME BOY ADVANCE
FIRE EMBLEM THE SACRED STONES,2005-05-23,RATED E FOR EVERYONE,236,TURN-BASED TACTICS,GAME BOY ADVANCE
FIRE EMBLEM THREE HOUSES,2019-07-26,RATED T FOR TEEN,430,RPG,NINTENDO SWITCH
FIRE EMBLEM THREE HOUSES,2019-07-26,RATED T FOR TEEN,2992,TURN-BASED TACTICS,NINTENDO SWITCH
FIRE EMBLEM THREE HOUSES  SIDE STORY CINDERED SHADOWS,2020-02-13,RATED T FOR TEEN,69,TURN-BASED TACTICS,NINTENDO SWITCH
FIRE EMBLEM WARRIORS,2017-10-20,RATED T FOR TEEN,420,3D BEAT-'EM-UP,NINTENDO SWITCH
FIRE EMBLEM WARRIORS THREE HOPES,2022-06-24,RATED T FOR TEEN,751,3D BEAT-'EM-UP,NINTENDO SWITCH
FIRE PRO WRESTLING,2001-06-10,RATED T FOR TEEN,0,WRESTLING,GAME BOY ADVANCE
FIRE PRO WRESTLING,2012-09-21,RATED T FOR TEEN,17,WRESTLING,XBOX 360
FIRE PRO WRESTLING 2,2002-09-23,RATED T FOR TEEN,0,WRESTLING,GAME BOY ADVANCE
FIRE PRO WRESTLING RETURNS,2007-11-13,RATED T FOR TEEN,10,WRESTLING,PLAYSTATION 2
FIRE PRO WRESTLING WORLD,2017-07-10,RATED T FOR TEEN,23,SIMULATION,PC
FIRE PRO WRESTLING WORLD,2018-08-28,RATED T FOR TEEN,36,WRESTLING,PC
FIRE TONIGHT,2021-08-12,RATED E FOR EVERYONE,0,ADVENTURE,PC
FIREBURST,2013-06-14,RATED T FOR TEEN,8,AUTO RACING SIM,PC
FIREFIGHTER FD 18,2004-03-09,RATED T FOR TEEN,6,ACTION ADVENTURE,PLAYSTATION 2
FIRESTARTER,2004-03-05,RATED M FOR MATURE,9,FPS,PC
FIREWALL ULTRA,2023-08-24,RATED T FOR TEEN,362,TACTICAL FPS,PLAYSTATION 5
FIREWALL ZERO HOUR,2018-08-28,RATED T FOR TEEN,16,ACTION,PLAYSTATION 4
FIREWALL ZERO HOUR,2018-08-28,RATED T FOR TEEN,294,TACTICAL FPS,PLAYSTATION 4
FIREWATCH,2016-02-08,RATED M FOR MATURE,2376,ADVENTURE,MACOS
FIRMAMENT,2023-05-18,RATED E +10 FOR EVERYONE +10,10,FIRST-PERSON ADVENTURE,PC
FISH TYCOON,2007-10-16,RATED E FOR EVERYONE,0,TYCOON,DS
FISHERMAN'S CHALLENGE,2003-01-19,RATED E FOR EVERYONE,0,FISHING,PLAYSTATION 2
FISHING MASTER,2007-09-18,RATED E FOR EVERYONE,0,FISHING,WII
FISHING RESORT,2011-11-22,RATED E FOR EVERYONE,11,FISHING,WII
FISHING SIM WORLD,2018-09-18,RATED E FOR EVERYONE,0,FISHING,XBOX ONE
FIST FORGED IN SHADOW TORCH,2021-09-07,RATED E +10 FOR EVERYONE +10,133,METROIDVANIA,PLAYSTATION 4
FIST OF THE NORTH STAR KEN'S RAGE,2010-11-02,RATED M FOR MATURE,28,3D BEAT-'EM-UP,XBOX 360
FIST OF THE NORTH STAR KEN'S RAGE 2,2013-02-05,RATED M FOR MATURE,23,3D BEAT-'EM-UP,XBOX 360
FIST OF THE NORTH STAR LOST PARADISE,2018-03-08,RATED M FOR MATURE,43,ACTION,PLAYSTATION 4
FIST OF THE NORTH STAR LOST PARADISE,2018-10-02,RATED M FOR MATURE,127,ACTION RPG,PLAYSTATION 4
FITNESS BOXING,2019-01-04,RATED T FOR TEEN,48,EXERCISE,NINTENDO SWITCH
FITNESS BOXING 2 RHYTHM & EXERCISE,2020-12-04,RATED E FOR EVERYONE,19,EXERCISE,NINTENDO SWITCH
FITNESS CIRCUIT,2023-05-26,RATED E FOR EVERYONE,0,EXERCISE,NINTENDO SWITCH
FIVE DATES,2020-11-17,RATED T FOR TEEN,22,ADVENTURE,PC
FIVE NIGHTS AT FREDDY'S HELP WANTED,2019-05-28,RATED T FOR TEEN,140,SURVIVAL,PLAYSTATION 4
FIVE NIGHTS AT FREDDYS SECURITY BREACH,2021-12-16,RATED T FOR TEEN,49,ACTION,PLAYSTATION 5
FIVE NIGHTS AT FREDDYS SISTER LOCATION,2016-10-07,RATED T FOR TEEN,67,ACTION,ANDROID
FLAME OVER,2015-03-10,RATED E FOR EVERYONE,22,TOP-DOWN SHOOT-'EM-UP,PLAYSTATION VITA
FLANKER 20,1999-09-30,RATED E FOR EVERYONE,0,AIRCRAFT COMBAT SIM,PC
FLASH FOCUS VISION TRAINING IN MINUTES A DAY,2007-10-15,RATED E FOR EVERYONE,0,EDUTAINMENT,DS
FLASHBACK,2013-08-21,RATED T FOR TEEN,69,2D PLATFORMER,XBOX 360
FLASHBACK 2,2023-11-16,RATED T FOR TEEN,16,ACTION ADVENTURE,PC
FLASHBACK 25TH ANNIVERSARY,2018-06-17,RATED E +10 FOR EVERYONE +10,28,2D PLATFORMER,NINTENDO SWITCH
FLASHOUT 2,2014-04-29,RATED T FOR TEEN,8,ACTION,MACOS
FLAT HEROES,2016-09-08,RATED E FOR EVERYONE,43,ACTION,PLAYSTATION 4
FLAT HEROES,2018-08-02,RATED E FOR EVERYONE,21,2D PLATFORMER,PC
FLATOUT,2004-11-05,RATED T FOR TEEN,373,RACING,XBOX
FLATOUT,2005-07-12,RATED T FOR TEEN,9,AUTO RACING,PC
FLATOUT 2,2006-06-29,RATED T FOR TEEN,610,RACING,PC
FLATOUT 2,2006-08-01,RATED T FOR TEEN,53,AUTO RACING,PLAYSTATION 2
FLATOUT 4 TOTAL INSANITY,2017-03-17,RATED T FOR TEEN,54,RACING,PC
FLATOUT 4 TOTAL INSANITY,2017-05-05,RATED T FOR TEEN,115,AUTO RACING,PC
FLATOUT HEAD ON,2008-04-04,RATED T FOR TEEN,36,ARCADE RACING,PSP
FLATOUT ULTIMATE CARNAGE,2007-06-22,RATED T FOR TEEN,211,RACING,XBOX 360
FLATOUT ULTIMATE CARNAGE,2007-10-02,RATED T FOR TEEN,39,AUTO RACING,XBOX 360
FLEDGLING HEROES,2020-05-07,RATED E FOR EVERYONE,0,2D PLATFORMER,IOS (IPHONE/IPAD)
FLIGHT SIMULATOR 2002,2001-10-19,RATED E FOR EVERYONE,41,AIRCRAFT SIM,PC
FLIGHT SIMULATOR X ACCELERATION,2007-10-23,RATED E +10 FOR EVERYONE +10,18,AIRCRAFT SIM,PC
FLINGSMASH,2010-11-07,RATED E FOR EVERYONE,27,ACTION,WII
FLINTHOOK,2017-04-14,RATED E +10 FOR EVERYONE +10,24,2D PLATFORMER,XBOX ONE
FLIP WARS,2017-08-10,RATED T FOR TEEN,14,PUZZLE,NINTENDO SWITCH
FLIP'S TWISTED WORLD,2010-10-25,RATED E FOR EVERYONE,0,3D PLATFORMER,WII
FLIPNIC ULTIMATE PINBALL,2005-07-13,RATED E FOR EVERYONE,0,PINBALL,PLAYSTATION 2
FLIPPER CRITTERS,2007-10-09,RATED E FOR EVERYONE,0,PINBALL,DS
FLIPPING DEATH,2018-08-06,RATED T FOR TEEN,18,ADVENTURE,NINTENDO SWITCH
FLIPPING DEATH,2018-08-07,RATED T FOR TEEN,31,ACTION ADVENTURE,NINTENDO SWITCH
FLOCK!,2009-04-08,RATED E FOR EVERYONE,0,ACTION PUZZLE,XBOX 360
FLOCKERS,2014-09-23,RATED T FOR TEEN,11,ACTION PUZZLE,PC
FLOIGAN BROS EPISODE 1,2001-07-30,RATED E FOR EVERYONE,0,3D PLATFORMER,DREAMCAST
FLOOD OF LIGHT,2018-08-23,RATED E FOR EVERYONE,6,ADVENTURE,NINTENDO SWITCH
FLOOR KIDS,2017-12-07,RATED E FOR EVERYONE,20,DANCING,NINTENDO SWITCH
FLORENCE,2018-02-13,RATED T FOR TEEN,285,ADVENTURE,NINTENDO SWITCH
FLOW,2007-02-22,RATED E FOR EVERYONE,72,MISCELLANEOUS,PLAYSTATION 3
FLOW URBAN DANCE UPRISING,2005-11-15,RATED T FOR TEEN,0,DANCING,PLAYSTATION 2
FLOWER,2009-02-12,RATED E FOR EVERYONE,284,MISCELLANEOUS,IOS (IPHONE/IPAD)
FLOWER SUN AND RAIN,2009-06-16,RATED T FOR TEEN,39,THIRD-PERSON ADVENTURE,DS
FLUIDITY,2010-12-06,RATED E FOR EVERYONE,25,2D PLATFORMER,WII
FLUIDITY SPIN CYCLE,2012-12-27,RATED E FOR EVERYONE,20,2D PLATFORMER,3DS
FLUSTER CLUCK,2014-10-21,RATED E FOR EVERYONE,27,ACTION,PLAYSTATION 4
FLYHUNTER ORIGINS,2014-12-09,RATED E +10 FOR EVERYONE +10,5,2D PLATFORMER,PLAYSTATION VITA
FLYWRENCH,2017-02-14,RATED E FOR EVERYONE,15,ACTION,PC
FOBIA  ST DINFNA HOTEL,2022-06-28,RATED M FOR MATURE,49,SURVIVAL,PC
FOLKLORE,2007-10-09,RATED T FOR TEEN,138,ACTION ADVENTURE,PLAYSTATION 3
FOOD NETWORK COOK OR BE COOKED,2009-11-03,RATED E FOR EVERYONE,0,MISCELLANEOUS,WII
FOOTBALL GENIUS  THE ULTIMATE QUIZ,2009-09-30,RATED E FOR EVERYONE,0,TRIVIA,XBOX 360
FOOTBALL MANAGER 2010,2009-11-03,RATED E FOR EVERYONE,115,SOCCER MANAGEMENT,PC
FOOTBALL MANAGER 2011,2010-11-04,RATED E FOR EVERYONE,97,SOCCER MANAGEMENT,PC
FOOTBALL MANAGER 2012,2011-10-20,RATED E FOR EVERYONE,203,SOCCER MANAGEMENT,PC
FOOTBALL MANAGER 2014,2013-10-30,RATED E FOR EVERYONE,301,SOCCER MANAGEMENT,PC
FOOTBALL MANAGER 2014,2013-10-30,RATED E FOR EVERYONE,47,STRATEGY,PC
FOOTBALL MANAGER 2016,2015-11-13,RATED E FOR EVERYONE,143,SOCCER MANAGEMENT,PC
FOOTBALL MANAGER 2017,2016-11-04,RATED E FOR EVERYONE,136,SOCCER MANAGEMENT,PC
FOOTBALL MANAGER 2019,2018-11-02,RATED E FOR EVERYONE,145,SOCCER MANAGEMENT,PC
FOOTBALL MANAGER 2019 TOUCH,2018-12-06,RATED E FOR EVERYONE,10,SOCCER MANAGEMENT,NINTENDO SWITCH
FOOTBALL MANAGER 2020,2019-11-11,RATED E FOR EVERYONE,116,SIMULATION,MACOS
FOOTBALL MANAGER 2020,2019-11-18,RATED E FOR EVERYONE,145,SOCCER MANAGEMENT,PC
FOOTBALL MANAGER 2021,2020-11-23,RATED E FOR EVERYONE,74,STRATEGY,XBOX ONE
FOOTBALL MANAGER 2021,2020-11-24,RATED E FOR EVERYONE,98,SOCCER MANAGEMENT,PC
FOOTBALL MANAGER 2022,2021-11-09,RATED E FOR EVERYONE,71,SOCCER MANAGEMENT,PC
FOOTBALL MANAGER 2023,2022-11-08,RATED E FOR EVERYONE,67,SOCCER MANAGEMENT,PLAYSTATION 5
FOOTBALL MANAGER 2024,2023-11-06,RATED E FOR EVERYONE,27,SOCCER MANAGEMENT,PC
FOOTBALL MANAGER TOUCH 2018,2018-04-13,RATED E FOR EVERYONE,19,SOCCER MANAGEMENT,IOS (IPHONE/IPAD)
FOOTBALL MOGUL 2007,2006-12-15,RATED E FOR EVERYONE,0,FOOTBALL SIM,PC
FOR HONOR,2017-02-13,RATED M FOR MATURE,1648,ACTION,XBOX ONE
FOR HONOR,2017-02-14,RATED M FOR MATURE,1163,ACTION ADVENTURE,PLAYSTATION 4
FOR THE KING,2018-04-19,RATED T FOR TEEN,215,ADVENTURE,MACOS
FOR THE KING,2018-04-19,RATED T FOR TEEN,107,ROGUELIKE,XBOX ONE
FORCED SHOWDOWN,2016-03-29,RATED RP FOR RATE PENDING,22,ACTION,MACOS
FORD BOLD MOVES STREET RACING,2006-09-26,RATED E FOR EVERYONE,0,AUTO RACING SIM,PLAYSTATION 2
FORD MUSTANG THE LEGEND LIVES,2005-04-20,RATED E FOR EVERYONE,0,AUTO RACING,XBOX
FORD RACING 2,2003-11-03,RATED E FOR EVERYONE,0,AUTO RACING SIM,XBOX
FORD RACING 3,2005-03-22,RATED E FOR EVERYONE,0,AUTO RACING SIM,PLAYSTATION 2
FORECLOSED,2021-08-12,RATED M FOR MATURE,12,ACTION ADVENTURE,NINTENDO SWITCH
FOREST OF THE BLUE SKIN,2020-08-26,RATED AO FOR ADULTS ONLY,87,ACTION,PC
FOREVER KINGDOM,2002-01-21,RATED T FOR TEEN,8,ACTION RPG,PLAYSTATION 2
FOREVER WORLDS  ENTER THE UNKNOWN,2004-04-05,RATED E FOR EVERYONE,5,FIRST-PERSON ADVENTURE,PC
FORGE,2012-12-04,RATED T FOR TEEN,180,MMORPG,PC
FORGOTTEN REALMS DEMON STONE,2004-09-14,RATED T FOR TEEN,13,3D BEAT-'EM-UP,PLAYSTATION 2
FORGOTTEN REALMS DEMON STONE,2004-12-07,RATED M FOR MATURE,40,ACTION,PC
FORMA8,2017-02-28,RATED E +10 FOR EVERYONE +10,40,METROIDVANIA,PLAYSTATION 4
FORMULA E POWERED BY VIRTUALLY LIVE,2017-05-20,RATED E FOR EVERYONE,1,SIMULATION,PC
FORMULA ONE 2001,2001-09-24,RATED E FOR EVERYONE,5,AUTO RACING SIM,PLAYSTATION 2
FORMULA ONE CHAMPIONSHIP EDITION,2007-02-27,RATED E FOR EVERYONE,38,AUTO RACING SIM,PLAYSTATION 3
FORSAKEN,1998-04-30,RATED M FOR MATURE,15,FPS,NINTENDO 64
FORSPOKEN,2023-01-24,RATED T FOR TEEN,126,ACTION,PC
FORSPOKEN,2023-01-24,RATED M FOR MATURE,1622,ACTION RPG,PLAYSTATION 5
FORT SOLIS,2023-08-21,RATED T FOR TEEN,32,ACTION,PC
FORT SOLIS,2023-08-22,RATED M FOR MATURE,93,ACTION ADVENTURE,PC
FORTIFIED,2016-02-03,RATED T FOR TEEN,126,ACTION,XBOX ONE
FORTIFIED,2016-02-03,RATED T FOR TEEN,6,THIRD PERSON SHOOTER,PC
FORTIX,2009-10-06,RATED E FOR EVERYONE,24,ACTION,MACOS
FORTIX,2009-11-24,RATED E FOR EVERYONE,0,ACTION PUZZLE,PC
FORTNITE,2017-07-21,RATED T FOR TEEN,1773,TACTICAL THIRD PERSON SHOOTER,PC
FORTNITE BATTLE ROYALE,2017-09-26,RATED T FOR TEEN,1029,ACTION,MACOS
FORTNITE SAVE THE WORLD,2017-07-21,RATED T FOR TEEN,804,ACTION,XBOX ONE
FORTRESS,2001-08-13,RATED E FOR EVERYONE,6,STRATEGY,GAME BOY ADVANCE
FORTUNE STREET,2011-12-05,RATED E FOR EVERYONE,34,BOARD,WII
FORZA HORIZON,2012-10-23,RATED T FOR TEEN,772,AUTO RACING SIM,XBOX 360
FORZA HORIZON,2012-10-23,RATED T FOR TEEN,342,RACING,XBOX 360
FORZA HORIZON 2 PRESENTS FAST & FURIOUS,2015-03-27,RATED E +10 FOR EVERYONE +10,140,AUTO RACING SIM,XBOX ONE
FORZA HORIZON 2 STORM ISLAND,2014-12-16,RATED E +10 FOR EVERYONE +10,100,AUTO RACING SIM,XBOX ONE
FORZA HORIZON 3,2016-09-23,RATED E FOR EVERYONE,1327,AUTO RACING SIM,XBOX ONE
FORZA HORIZON 3,2016-09-27,RATED E FOR EVERYONE,591,RACING,PC
FORZA HORIZON 4,2018-09-28,RATED E FOR EVERYONE,1956,AUTO RACING SIM,XBOX ONE
FORZA HORIZON 4,2018-10-02,RATED E FOR EVERYONE,1572,RACING,PC
FORZA HORIZON 4 LEGO SPEED CHAMPIONS,2019-06-13,RATED E FOR EVERYONE,66,AUTO RACING SIM,XBOX ONE
FORZA HORIZON 5,2021-11-05,RATED E FOR EVERYONE,4402,AUTO RACING SIM,PC
FORZA HORIZON 5,2021-11-08,RATED E FOR EVERYONE,678,RACING,XBOX SERIES S/X
FORZA HORIZON 5 RALLY ADVENTURE,2023-03-29,RATED E FOR EVERYONE,47,AUTO RACING SIM,PC
FORZA HORIZON RALLY EXPANSION PACK,2012-12-18,RATED T FOR TEEN,33,AUTO RACING SIM,XBOX 360
FORZA MOTORSPORT,2005-05-03,RATED E FOR EVERYONE,86,AUTO RACING SIM,XBOX
FORZA MOTORSPORT,2023-10-10,RATED E FOR EVERYONE,986,AUTO RACING SIM,XBOX SERIES X
FORZA MOTORSPORT 2,2007-05-29,RATED E FOR EVERYONE,203,AUTO RACING SIM,XBOX 360
FORZA MOTORSPORT 2,2007-05-29,RATED E FOR EVERYONE,112,RACING,XBOX 360
FORZA MOTORSPORT 3,2009-10-22,RATED E FOR EVERYONE,148,RACING,XBOX 360
FORZA MOTORSPORT 3,2009-10-27,RATED E FOR EVERYONE,447,AUTO RACING SIM,XBOX 360
FORZA MOTORSPORT 4,2011-01-03,RATED E FOR EVERYONE,172,RACING,XBOX 360
FORZA MOTORSPORT 4,2011-10-11,RATED E FOR EVERYONE,775,AUTO RACING SIM,XBOX 360
FORZA MOTORSPORT 5,2013-11-22,RATED E FOR EVERYONE,210,ACTION,XBOX ONE
FORZA MOTORSPORT 5,2013-11-22,RATED E FOR EVERYONE,1173,AUTO RACING SIM,XBOX ONE
FORZA MOTORSPORT 6,2015-09-15,RATED E FOR EVERYONE,960,AUTO RACING SIM,XBOX ONE
FORZA MOTORSPORT 7,2017-09-29,RATED E FOR EVERYONE,1105,AUTO RACING SIM,XBOX ONE
FORZA MOTORSPORT 7,2017-10-03,RATED E FOR EVERYONE,284,RACING,XBOX ONE
FOSSIL FIGHTERS,2009-08-10,RATED E FOR EVERYONE,19,TRAINER RPG,DS
FOSSIL FIGHTERS CHAMPIONS,2011-11-14,RATED E FOR EVERYONE,18,TRAINER RPG,DS
FOSSIL FIGHTERS FRONTIER,2015-03-20,RATED E +10 FOR EVERYONE +10,32,TRAINER RPG,3DS
FOSSIL LEAGUE DINO TOURNAMENT CHAMPIONSHIP,2007-01-22,RATED E FOR EVERYONE,0,JRPG,DS
FOUL PLAY,2013-09-18,RATED E +10 FOR EVERYONE +10,17,2D BEAT-'EM-UP,XBOX 360
FOUR LAST THINGS,2017-02-23,RATED T FOR TEEN,21,ADVENTURE,ANDROID
FOUR SIDED FANTASY,2016-08-30,RATED E FOR EVERYONE,11,INDIE,XBOX ONE
FOX HIME ZERO,2018-05-23,RATED T FOR TEEN,14,ADVENTURE,IOS
FOX N FORESTS,2018-05-17,RATED E FOR EVERYONE,25,2D PLATFORMER,PC
FRACKED,2021-08-20,RATED T FOR TEEN,5,ACTION ADVENTURE,PLAYSTATION 4
FRACTURE,2008-01-01,RATED T FOR TEEN,25,ACTION,XBOX 360
FRACTURE,2008-10-07,RATED T FOR TEEN,26,THIRD PERSON SHOOTER,PLAYSTATION 3
FRACTURED MINDS,2018-11-14,RATED E FOR EVERYONE,59,ADVENTURE,PC
FRACTURED SOUL,2012-09-13,RATED E +10 FOR EVERYONE +10,20,VERTICAL SHOOT-'EM-UP,3DS
FRAGILE DREAMS FAREWELL RUINS OF THE MOON,2010-03-16,RATED T FOR TEEN,45,ACTION RPG,WII
FRAMED COLLECTION,2018-05-17,RATED E FOR EVERYONE,8,COMPILATION,PC
FRANK HERBERT'S DUNE,2001-12-14,RATED T FOR TEEN,12,ACTION ADVENTURE,PC
FRANTICS,2018-03-06,RATED E FOR EVERYONE,85,PARTY,PLAYSTATION 4
FRANTIX A PUZZLE ADVENTURE,2005-09-19,RATED E FOR EVERYONE,0,ACTION PUZZLE,PSP
FREAKY AWESOME,2018-10-26,RATED T FOR TEEN,19,ACTION,NINTENDO SWITCH
FREAKY FLYERS,2003-08-05,RATED T FOR TEEN,0,ARCADE RACING,XBOX
FREAKYFORMS DELUXE YOUR CREATIONS ALIVE!,2012-11-05,RATED E FOR EVERYONE,9,MISCELLANEOUS,3DS
FREAKYFORMS YOUR CREATIONS ALIVE!,2011-11-10,RATED E FOR EVERYONE,15,MISCELLANEOUS,3DS
FREDDI FISH 1 THE CASE OF THE MISSING KELP SEEDS,1994-01-01,RATED E FOR EVERYONE,37,ADVENTURE,PC
FREDDI FISH 2 THE CASE OF THE HAUNTED SCHOOLHOUSE,1996-05-01,RATED E FOR EVERYONE,36,ADVENTURE,IOS
FREDDI FISH 5 THE CASE OF THE CREATURE OF CORAL COVE,2001-06-06,RATED E FOR EVERYONE,23,ADVENTURE,IOS
FREE REALMS,2009-04-29,RATED E +10 FOR EVERYONE +10,6,MMORPG,PC
FREEDOM FIGHTERS,2003-10-01,RATED T FOR TEEN,36,TACTICAL THIRD PERSON SHOOTER,PC
FREEDOM FINGER,2020-03-24,RATED M FOR MATURE,39,HORIZONTAL SHOOT-'EM-UP,PC
FREEDOM FIRST RESISTANCE,2000-12-14,RATED T FOR TEEN,0,ACTION ADVENTURE,PC
FREEDOM FORCE,2002-03-24,RATED T FOR TEEN,84,ACTION RPG,PC
FREEDOM FORCE,2002-03-25,RATED T FOR TEEN,50,ACTION,PC
FREEDOM FORCE VS THE 3RD REICH,2005-03-08,RATED T FOR TEEN,46,WESTERN RPG,PC
FREEDOM FORCE VS THE THIRD REICH,2005-05-29,RATED T FOR TEEN,42,ACTION,PC
FREEDOM PLANET,2018-08-30,RATED E +10 FOR EVERYONE +10,31,2D PLATFORMER,PC
FREEDOM WARS,2014-06-26,RATED M FOR MATURE,78,ACTION,PS VITA
FREEDOM WARS,2014-10-28,RATED T FOR TEEN,300,ACTION RPG,PLAYSTATION VITA
FREEDOM WINGS,2006-08-21,RATED E +10 FOR EVERYONE +10,0,AIRCRAFT COMBAT SIM,DS
FREEKSTYLE,2002-06-17,RATED E FOR EVERYONE,21,ARCADE RACING,GAMECUBE
FREELANCER,2003-03-03,RATED T FOR TEEN,230,SPACE COMBAT SIM,PC
FREESPACE 2,1999-09-30,RATED T FOR TEEN,72,ACTION,PC
FREESPACE 2,1999-09-30,RATED E FOR EVERYONE,129,SPACE COMBAT SIM,PC
FREESTYLE METAL X,2003-06-27,RATED T FOR TEEN,0,ARCADE RACING,PLAYSTATION 2
FREESTYLE MOTOCROSS MCGRATH VS PASTRANA,2000-11-02,RATED E FOR EVERYONE,0,ARCADE RACING,PLAYSTATION
FREESTYLE STREET BASKETBALL,2007-05-15,RATED E FOR EVERYONE,0,BASKETBALL,PC
FREQUENCY,2001-11-19,RATED E FOR EVERYONE,9,RHYTHM,PLAYSTATION 2
FRESHWOMEN  SEASON 1,2022-08-19,RATED AO FOR ADULTS ONLY,19,ADVENTURE,LINUX
FRET NICE,2010-02-24,RATED E FOR EVERYONE,0,RHYTHM,XBOX 360
FRIDAY THE 13TH KILLER PUZZLE,2018-10-25,RATED M FOR MATURE,11,ACTION PUZZLE,IOS (IPHONE/IPAD)
FRIDAY THE 13TH THE GAME,2017-05-25,RATED M FOR MATURE,317,ACTION,PC
FRIDAY THE 13TH THE GAME,2017-05-25,RATED M FOR MATURE,270,SURVIVAL,PC
