title,released,rating,ratings_count,genres,platforms
KILLZONE 3,2011-02-22,,195,ACTION,PLAYSTATION 3
KILLZONE 3,2011-02-22,RATED M FOR MATURE,1157,FPS,PLAYSTATION 3
KILLZONE HD,2012-10-23,RATED M FOR MATURE,112,FPS,PLAYSTATION 3
KILLZONE LIBERATION,2006-10-31,RATED T FOR TEEN,112,TOP-DOWN SHOOT-'EM-UP,PSP
KILLZONE MERCENARY,2013-09-10,RATED M FOR MATURE,641,FPS,PLAYSTATION VITA
KILLZONE SHADOW FALL,2013-11-15,RATED M FOR MATURE,2642,FPS,PLAYSTATION 4
KILLZONE SHADOW FALL,2013-11-15,RATED M FOR MATURE,536,SHOOTER,PLAYSTATION 4
KILLZONE SHADOW FALL  INTERCEPT,2014-06-24,RATED M FOR MATURE,79,FPS,PLAYSTATION 4
KIMMY,2017-04-18,,6,INDIE,PC
KIND WORDS ,2019-09-12,,65,CASUAL,PC
KINDERGARTEN,2017-06-15,RATED T FOR TEEN,23,ADVENTURE,LINUX
KINE,2019-10-17,RATED E FOR EVERYONE,0,ACTION PUZZLE,PC
KINECT ADVENTURES!,2010-11-04,RATED E FOR EVERYONE,134,PARTY,XBOX 360
KINECT DISNEYLAND ADVENTURES,2011-11-15,RATED E +10 FOR EVERYONE +10,76,ACTION ADVENTURE,XBOX ONE
KINECT JOY RIDE,2010-11-04,RATED E FOR EVERYONE,19,ACTION,XBOX 360
KINECT JOY RIDE,2010-11-04,RATED E FOR EVERYONE,24,AUTO RACING,XBOX 360
KINECT ME,,RATED E FOR EVERYONE,44,,XBOX 360
KINECT NAT GEO TV,2012-09-18,RATED E +10 FOR EVERYONE +10,6,EDUTAINMENT,XBOX 360
KINECT PARTY,2012-12-17,RATED E FOR EVERYONE,21,PARTY,XBOX 360
KINECT RUSH A DISNEYPIXAR ADVENTURE,2012-03-20,RATED E FOR EVERYONE,20,ADVENTURE,XBOX 360
KINECT SPORTS,2010-11-04,RATED E +10 FOR EVERYONE +10,128,SPORTS,XBOX 360
KINECT SPORTS,2010-11-04,,112,SPORTS,XBOX 360
KINECT SPORTS RIVALS,2014-04-08,RATED E +10 FOR EVERYONE +10,148,SPORTS,XBOX ONE
KINECT SPORTS RIVALS,2014-04-08,,31,,XBOX ONE
KINECT SPORTS SEASON TWO,2011-10-25,RATED E FOR EVERYONE,48,SPORTS,XBOX 360
KINECT STAR WARS,2012-03-22,RATED T FOR TEEN,49,ACTION,XBOX 360
KINECT STAR WARS,2012-04-03,RATED T FOR TEEN,162,ACTION,XBOX 360
KINECTIMALS,2010-11-04,RATED E FOR EVERYONE,39,SIMULATION,PC
KINECTIMALS,2010-11-04,RATED E FOR EVERYONE,77,VIRTUAL LIFE,XBOX 360
KINETIC VOID,2014-11-21,,5,ACTION,PC
KINETICA,2001-10-14,RATED T FOR TEEN,9,FUTURE RACING,PLAYSTATION 2
KING AND ASSASSINS THE BOARD GAME,2018-08-08,RATED T FOR TEEN,8,STRATEGY,ANDROID
KING ARTHUR,2004-11-17,RATED T FOR TEEN,12,3D BEAT-'EM-UP,PLAYSTATION 2
KING ARTHUR  THE ROLEPLAYING WARGAME,2009-11-24,,17,RPG,PC
KING ARTHUR FALLEN CHAMPIONS,2011-09-16,,7,REAL-TIME STRATEGY,PC
KING ARTHUR FALLEN CHAMPIONS,2011-09-16,,9,RPG,PC
KING ARTHUR II THE ROLEPLAYING WARGAME,2012-01-27,,16,RPG,PC
KING ARTHUR II THE ROLEPLAYING WARGAME,2012-01-27,RATED T FOR TEEN,97,STRATEGY,PC
KING ARTHUR KNIGHT'S TALE,2022-04-26,,60,TURN-BASED TACTICS,PC
KING ARTHUR KNIGHTS TALE,2022-04-26,,23,RPG,XBOX SERIES S/X
KING ARTHUR THE ROLEPLAYING WARGAME,2009-11-24,RATED T FOR TEEN,92,REAL-TIME STRATEGY,PC
KING ARTHURS GOLD,2013-11-04,RATED T FOR TEEN,78,ACTION,MACOS
KING CASHING 2,2013-02-28,,6,ACTION,IOS (IPHONE/IPAD)
KING EXIT,2017-10-12,RATED AO FOR ADULTS ONLY,10,ADVENTURE,IOS
KING ODDBALL,2012-09-27,,94,ACTION,IOS
KING ODDBALL,2014-04-08,RATED E +10 FOR EVERYONE +10,42,ACTION PUZZLE,IOS (IPHONE/IPAD)
KING OF CLUBS,2008-08-04,RATED E FOR EVERYONE,0,GOLF,WII
KING OF CRABS,2019-03-08,,5,ACTION,PC
KING OF DRAGON PASS,1999-10-31,RATED T FOR TEEN,27,RPG,PC
KING OF DRAGON PASS,2011-02-14,,29,STRATEGY,PC
KING OF FIGHTERS MAXIMUM IMPACT,2004-10-12,RATED T FOR TEEN,12,3D FIGHTING,PLAYSTATION 2
KING OF FIGHTERS MAXIMUM IMPACT  MANIAX,2005-06-28,RATED T FOR TEEN,0,3D FIGHTING,XBOX
KING OF FIGHTERS R2,2020-08-07,RATED E +10 FOR EVERYONE +10,0,2D FIGHTING,NINTENDO SWITCH
KING OF KINKS,,,5,RPG,PC
KING OF SEAS,2021-05-25,,13,ACTION,NINTENDO SWITCH
KING OF THE COUCH ZOOVIVAL,2018-01-05,,2,ACTION,PC
KING OF THIEVES,2015-02-12,,7,ACTION,IOS (IPHONE/IPAD)
KING'S BOUNTY ARMORED PRINCESS,2009-11-19,RATED T FOR TEEN,254,TURN-BASED STRATEGY,PC
KING'S BOUNTY CROSSWORLDS,2010-09-17,RATED T FOR TEEN,131,TURN-BASED STRATEGY,PC
KING'S BOUNTY DARK SIDE,2014-08-19,,100,TURN-BASED STRATEGY,PC
KING'S BOUNTY II,2021-08-24,RATED T FOR TEEN,137,TURN-BASED TACTICS,PLAYSTATION 4
KING'S BOUNTY THE LEGEND,2008-09-23,RATED T FOR TEEN,332,TURN-BASED TACTICS,PC
KING'S BOUNTY WARRIORS OF THE NORTH,2012-10-25,,116,TURN-BASED STRATEGY,PC
KING'S FIELD THE ANCIENT CITY,2002-03-25,RATED T FOR TEEN,29,WESTERN RPG,PLAYSTATION 2
KING'S QUEST CHAPTER 1 A KNIGHT TO REMEMBER,2015-07-29,RATED E +10 FOR EVERYONE +10,41,ADVENTURE,XBOX ONE
KING'S QUEST CHAPTER 2 RUBBLE WITHOUT A CAUSE,2015-12-15,RATED E +10 FOR EVERYONE +10,28,ADVENTURE,PLAYSTATION 4
KING'S QUEST CHAPTER 3 ONCE UPON A CLIMB,2016-04-26,RATED E +10 FOR EVERYONE +10,28,ADVENTURE,XBOX ONE
KING'S QUEST CHAPTER 4 SNOW PLACE LIKE HOME,2016-09-27,RATED E +10 FOR EVERYONE +10,15,ADVENTURE,PC
KING'S QUEST CHAPTER 5 THE GOOD KNIGHT,2016-10-25,RATED E +10 FOR EVERYONE +10,18,ADVENTURE,PLAYSTATION 4
KINGDOM,2015-10-21,,95,ACTION,PC
KINGDOM CLASSIC,2015-09-21,,559,STRATEGY,LINUX
KINGDOM COME DELIVERANCE,2018-02-13,RATED M FOR MATURE,1331,ACTION,PLAYSTATION 4
KINGDOM COME DELIVERANCE,2018-02-13,RATED M FOR MATURE,3044,ACTION RPG,PC
KINGDOM COME DELIVERANCE  FROM THE ASHES,2018-07-05,RATED M FOR MATURE,33,ACTION RPG,PLAYSTATION 4
KINGDOM EIGHTIES,2023-06-26,,5,STRATEGY,PC
KINGDOM ELEMENTAL,2014-05-02,,2,STRATEGY,PC
KINGDOM HEARTS,2002-03-28,,317,ACTION,PLAYSTATION 2
KINGDOM HEARTS,2002-09-16,RATED E FOR EVERYONE,1184,ACTION RPG,PLAYSTATION 2
KINGDOM HEARTS 3582 DAYS,2009-05-30,,133,RPG,PLAYSTATION 4
KINGDOM HEARTS 3582 DAYS,2009-09-29,RATED E +10 FOR EVERYONE +10,401,ACTION RPG,DS
KINGDOM HEARTS 3D DREAM DROP DISTANCE,2012-06-05,RATED E +10 FOR EVERYONE +10,558,ACTION RPG,3DS
KINGDOM HEARTS 3D DREAM DROP DISTANCE HD,2017-01-12,,72,ACTION,PLAYSTATION 4
KINGDOM HEARTS BIRTH BY SLEEP,2010-01-09,,136,ACTION,PLAYSTATION 3
KINGDOM HEARTS BIRTH BY SLEEP,2010-09-07,RATED E +10 FOR EVERYONE +10,571,ACTION RPG,PSP
KINGDOM HEARTS CHAIN OF MEMORIES,2004-11-11,RATED E FOR EVERYONE,82,RPG,GAME BOY ADVANCE
KINGDOM HEARTS CHAIN OF MEMORIES,2004-12-07,RATED E FOR EVERYONE,269,ACTION RPG,GAME BOY ADVANCE
KINGDOM HEARTS FINAL MIX,2002-12-26,,82,ACTION,PLAYSTATION 4
KINGDOM HEARTS HD 15 +25 REMIX,2017-03-28,,173,ACTION,PC
KINGDOM HEARTS HD 15 REMIX,2013-03-14,,86,ACTION,PLAYSTATION 3
KINGDOM HEARTS HD 15 REMIX,2013-09-10,RATED E +10 FOR EVERYONE +10,539,COMPILATION,PLAYSTATION 3
KINGDOM HEARTS HD 25 REMIX,2014-12-02,,79,ACTION,PLAYSTATION 3
KINGDOM HEARTS HD 25 REMIX,2014-12-02,RATED E +10 FOR EVERYONE +10,497,COMPILATION,PLAYSTATION 3
KINGDOM HEARTS HD 28 FINAL CHAPTER PROLOGUE,2017-01-12,,110,RPG,PLAYSTATION 4
KINGDOM HEARTS HD 28 FINAL CHAPTER PROLOGUE,2017-01-24,RATED E +10 FOR EVERYONE +10,447,ACTION RPG,PLAYSTATION 4
KINGDOM HEARTS HD I5 + II5 REMIX,2017-03-28,RATED E +10 FOR EVERYONE +10,675,COMPILATION,PLAYSTATION 4
KINGDOM HEARTS II,2005-12-22,,314,ACTION,PLAYSTATION 2
KINGDOM HEARTS II,2006-03-28,RATED E +10 FOR EVERYONE +10,1229,ACTION RPG,PLAYSTATION 2
KINGDOM HEARTS III,2019-01-25,,527,ACTION,XBOX ONE
KINGDOM HEARTS III,2019-01-29,RATED E +10 FOR EVERYONE +10,2558,ACTION RPG,XBOX ONE
KINGDOM HEARTS III  RE MIND,2020-01-23,RATED E +10 FOR EVERYONE +10,213,ACTION RPG,PLAYSTATION 4
KINGDOM HEARTS III RE MIND,2020-01-23,,35,RPG,XBOX ONE
KINGDOM HEARTS INTEGRUM MASTERPIECE FOR CLOUD,2022-02-10,RATED E +10 FOR EVERYONE +10,17,COMPILATION,NINTENDO SWITCH
KINGDOM HEARTS MELODY OF MEMORY,2020-11-13,,32,ARCADE,XBOX ONE
KINGDOM HEARTS MELODY OF MEMORY,2020-11-13,RATED E +10 FOR EVERYONE +10,107,RHYTHM,XBOX ONE
KINGDOM HEARTS RE CHAIN OF MEMORIES,2007-03-29,,130,ACTION,PLAYSTATION 4
KINGDOM HEARTS RECHAIN OF MEMORIES,2008-12-02,RATED E +10 FOR EVERYONE +10,385,ACTION RPG,PLAYSTATION 2
KINGDOM HEARTS RECODED,2010-10-07,,68,RPG,PLAYSTATION 4
KINGDOM HEARTS RECODED,2011-01-11,RATED E +10 FOR EVERYONE +10,277,ACTION RPG,DS
KINGDOM NEW LANDS,2015-10-21,,353,STRATEGY,ANDROID
KINGDOM OF AURELIA MYSTERY OF THE POISONED DAGGER,2016-11-17,,5,ADVENTURE,MACOS
KINGDOM OF PARADISE,2005-11-15,RATED T FOR TEEN,17,ACTION RPG,PSP
KINGDOM OF THE DEAD,2022-02-10,,9,FPS,PC
KINGDOM RUSH,2011-12-19,RATED T FOR TEEN,183,ACTION,ANDROID
KINGDOM RUSH,2011-12-19,,126,DEFENSE,IOS (IPHONE/IPAD)
KINGDOM RUSH FRONTIERS,2013-06-06,,87,ACTION,NINTENDO SWITCH
KINGDOM RUSH FRONTIERS,2013-06-06,,51,DEFENSE,IOS (IPHONE/IPAD)
KINGDOM RUSH ORIGINS,2014-11-20,,59,ACTION,ANDROID
KINGDOM RUSH VENGEANCE,2018-11-22,,32,ACTION,ANDROID
KINGDOM TWO CROWNS,2018-12-10,,174,ADVENTURE,PLAYSTATION 4
KINGDOM TWO CROWNS,2018-12-11,RATED E +10 FOR EVERYONE +10,49,ACTION ADVENTURE,NINTENDO SWITCH
KINGDOM UNDER FIRE A WAR OF HEROES,2001-01-18,RATED T FOR TEEN,9,REAL-TIME STRATEGY,PC
KINGDOM UNDER FIRE CIRCLE OF DOOM,2008-01-08,RATED M FOR MATURE,26,ACTION RPG,XBOX 360
KINGDOM UNDER FIRE HEROES,2005-09-20,RATED M FOR MATURE,18,REAL-TIME STRATEGY,XBOX
KINGDOM UNDER FIRE II,2019-11-18,,21,REAL-TIME STRATEGY,PC
KINGDOM UNDER FIRE THE CRUSADERS,2004-10-12,RATED M FOR MATURE,26,REAL-TIME STRATEGY,XBOX
KINGDOM WARS,2013-04-01,,14,RPG,ANDROID
KINGDOM WARS 2 BATTLES,2016-03-04,,5,STRATEGY,PC
KINGDOM WARS 2 DEFINITIVE EDITION,,,4,STRATEGY,PC
KINGDOMS AND CASTLES,2017-07-20,,30,MANAGEMENT,PC
KINGDOMS AND CASTLES,2017-07-20,,124,STRATEGY,PC
KINGDOMS CCG,2015-01-22,RATED T FOR TEEN,6,STRATEGY,IOS
KINGDOMS OF AMALUR RECKONING,2012-02-07,RATED AO FOR ADULTS ONLY,465,ACTION,PC
KINGDOMS OF AMALUR RECKONING,2012-02-07,RATED M FOR MATURE,475,ACTION RPG,PC
KINGDOMS OF AMALUR RECKONING  THE LEGEND OF DEAD KEL,2012-03-20,RATED M FOR MATURE,37,ACTION RPG,XBOX 360
KINGDOMS OF AMALUR RERECKONING,2020-09-08,RATED M FOR MATURE,97,ACTION,XBOX ONE
KINGDOMS OF AMALUR RERECKONING,2020-09-08,RATED M FOR MATURE,151,ACTION RPG,XBOX ONE
KINGDOMS REBORN,,,8,STRATEGY,PC
KINGPIN — LIFE OF CRIME,1999-06-30,RATED M FOR MATURE,52,ACTION,LINUX
KINGS BOUNTY ARMORED PRINCESS,2009-04-10,,230,RPG,PC
KINGS BOUNTY CROSSWORLDS,2010-09-17,,150,RPG,PC
KINGS BOUNTY DARK SIDE,2014-08-14,,86,ADVENTURE,MACOS
KINGS BOUNTY II,2021-08-23,,53,RPG,PC
KINGS BOUNTY THE LEGEND,2008-04-24,RATED T FOR TEEN,354,RPG,PC
KINGS BOUNTY WARRIORS OF THE NORTH,2012-10-25,,107,ADVENTURE,PC
KINGS GUARD TD,2016-06-08,,19,STRATEGY,XBOX ONE
KINGS OF KUNG FU,2015-06-25,,5,ACTION,PC
KINGS QUEST,2015-07-28,,227,ACTION,XBOX ONE
KINGS QUEST COLLECTION,2009-07-23,,15,ADVENTURE,PC
KINGS TABLE  THE LEGEND OF RAGNAROK,1993-11-30,,3,STRATEGY,MACOS
KINGSWAY,2017-07-17,,28,ADVENTURE,PC
KING’S BOUNTY LEGIONS,2011-08-09,,23,ADVENTURE,ANDROID
KIRBY & THE AMAZING MIRROR,2004-04-15,RATED E FOR EVERYONE,48,ACTION,GAME BOY ADVANCE
KIRBY & THE AMAZING MIRROR,2004-10-18,RATED E FOR EVERYONE,93,METROIDVANIA,GAME BOY ADVANCE
KIRBY 64 THE CRYSTAL SHARDS,2000-06-26,RATED E FOR EVERYONE,126,2D PLATFORMER,NINTENDO 64
KIRBY 64 THE CRYSTAL SHARDS,2000-06-26,RATED T FOR TEEN,59,ACTION,NINTENDO SWITCH
KIRBY AIR RIDE,2003-10-13,RATED E FOR EVERYONE,121,ARCADE RACING,GAMECUBE
KIRBY AND THE FORGOTTEN LAND,2022-03-25,RATED E +10 FOR EVERYONE +10,802,3D PLATFORMER,NINTENDO SWITCH
KIRBY AND THE FORGOTTEN LAND,2022-03-25,,112,ACTION,NINTENDO SWITCH
KIRBY AND THE RAINBOW CURSE,2015-02-20,RATED E FOR EVERYONE,266,2D PLATFORMER,WII U
KIRBY BATTLE ROYALE,2018-01-19,RATED E +10 FOR EVERYONE +10,71,PARTY,3DS
KIRBY CANVAS CURSE,2005-06-13,RATED E FOR EVERYONE,73,2D PLATFORMER,DS
KIRBY FIGHTERS 2,2020-09-23,RATED E FOR EVERYONE,37,2D FIGHTING,NINTENDO SWITCH
KIRBY FIGHTERS DELUXE,2014-08-29,RATED E FOR EVERYONE,14,2D FIGHTING,3DS
KIRBY MASS ATTACK,2011-09-19,RATED E FOR EVERYONE,91,2D PLATFORMER,DS
KIRBY NIGHTMARE IN DREAM LAND,2002-12-02,RATED E FOR EVERYONE,95,2D PLATFORMER,GAME BOY ADVANCE
KIRBY PLANET ROBOBOT,2016-04-28,RATED E FOR EVERYONE,55,PLATFORMER,NINTENDO 3DS
KIRBY PLANET ROBOBOT,2016-06-10,RATED E FOR EVERYONE,239,2D PLATFORMER,3DS
KIRBY SQUEAK SQUAD,2006-12-04,RATED E FOR EVERYONE,90,2D PLATFORMER,DS
KIRBY STAR ALLIES,2018-03-16,RATED E +10 FOR EVERYONE +10,580,2D PLATFORMER,NINTENDO SWITCH
KIRBY STAR ALLIES,2018-03-16,,87,PLATFORMER,NINTENDO SWITCH
KIRBY SUPER STAR ,1996-03-21,RATED E FOR EVERYONE,49,ACTION,SNES
KIRBY SUPER STAR ULTRA,2008-09-22,RATED E FOR EVERYONE,149,2D PLATFORMER,DS
KIRBY SUPER STAR ULTRA,2008-09-22,,68,ACTION,NINTENDO DS
KIRBY TRIPLE DELUXE,2014-01-11,RATED E FOR EVERYONE,57,PLATFORMER,NINTENDO 3DS
KIRBY TRIPLE DELUXE,2014-05-02,RATED E FOR EVERYONE,357,2D PLATFORMER,3DS
KIRBY'S ADVENTURE,2011-11-17,RATED E FOR EVERYONE,65,2D PLATFORMER,3DS
KIRBY'S BLOWOUT BLAST,2017-07-06,RATED E FOR EVERYONE,30,ACTION,3DS
KIRBY'S DREAM BUFFET,2022-08-17,RATED E FOR EVERYONE,61,PARTY,NINTENDO SWITCH
KIRBY'S EPIC YARN,2010-10-17,RATED E FOR EVERYONE,312,2D PLATFORMER,WII
KIRBY'S EXTRA EPIC YARN,2019-03-08,RATED E FOR EVERYONE,52,2D PLATFORMER,3DS
KIRBY'S RETURN TO DREAM LAND,2011-10-24,RATED E +10 FOR EVERYONE +10,281,2D PLATFORMER,WII
KIRBY'S RETURN TO DREAM LAND DELUXE,2023-02-24,RATED E +10 FOR EVERYONE +10,109,2D PLATFORMER,NINTENDO SWITCH
KIRBYS ADVENTURE,1993-03-23,,121,ACTION,NES
KIRBYS DREAM LAND ,1992-04-27,RATED E FOR EVERYONE,57,ACTION,GAME BOY
KIRBYS EPIC YARN,2010-10-14,RATED E FOR EVERYONE,66,PLATFORMER,WII
KIRBYS RETURN TO DREAM LAND,2011-10-24,,64,PLATFORMER,WII
KISMET,2016-05-02,,1,CASUAL,PC
KISS PINBALL,2001-04-25,RATED T FOR TEEN,0,PINBALL,PLAYSTATION
KITARIA FABLES,2021-09-02,,10,ACTION,PLAYSTATION 5
KITARIA FABLES,2021-09-02,RATED E +10 FOR EVERYONE +10,10,ACTION RPG,NINTENDO SWITCH
KITTEN ADVENTURES IN CITY PARK,2017-09-08,,15,ADVENTURE,PC
KITTEN SQUAD,2015-09-15,RATED T FOR TEEN,40,ACTION,PLAYSTATION 4
KITTY CAT JIGSAW PUZZLES,2016-07-18,,9,CASUAL,PC
KITTY POWERS' MATCHMAKER,2017-02-07,RATED T FOR TEEN,0,TYCOON,IOS (IPHONE/IPAD)
KIVI TOILET AND SHOTGUN,2016-01-15,,25,ACTION,PC
KIWANUKA,2014-05-08,,8,PUZZLE,IOS (IPHONE/IPAD)
KIYA,2016-12-12,,0,SIMULATION,PC
KLABI,2016-04-22,,18,ACTION,PC
KLANG,2016-09-22,,0,RHYTHM,PC
KLAUS,2016-01-19,RATED E +10 FOR EVERYONE +10,35,2D PLATFORMER,PLAYSTATION 4
KLOCKI,2016-07-13,,66,CASUAL,IOS
KLONOA 2 DREAM CHAMP TOURNAMENT,2005-02-23,RATED E FOR EVERYONE,17,2D PLATFORMER,GAME BOY ADVANCE
KLONOA 2 LUNATEA'S VEIL,2001-07-25,RATED E FOR EVERYONE,131,2D PLATFORMER,PLAYSTATION 2
KLONOA DOOR TO PHANTOMILE,2009-05-05,RATED E +10 FOR EVERYONE +10,61,2D PLATFORMER,WII
KLONOA EMPIRE OF DREAMS,2001-09-11,RATED E FOR EVERYONE,0,2D PLATFORMER,GAME BOY ADVANCE
KLONOA PHANTASY REVERIE SERIES,2022-07-08,RATED E +10 FOR EVERYONE +10,43,COMPILATION,NINTENDO SWITCH
KNACK,2013-11-15,,458,ACTION,PLAYSTATION 4
KNACK,2013-11-15,RATED E +10 FOR EVERYONE +10,1382,LINEAR ACTION ADVENTURE,PLAYSTATION 4
KNACK 2,2017-09-05,,78,ACTION,PLAYSTATION 4
KNACK 2,2017-09-05,RATED E +10 FOR EVERYONE +10,546,LINEAR ACTION ADVENTURE,PLAYSTATION 4
KNEE DEEP,2015-07-06,,8,ADVENTURE,XBOX ONE
KNEE DEEP,2017-01-31,RATED T FOR TEEN,0,POINT-AND-CLICK,XBOX ONE
KNIGHT ONLINE,2002-07-15,,20,ACTION,PC
KNIGHT SQUAD,2015-11-16,,41,ACTION,NINTENDO SWITCH
KNIGHT SQUAD,2015-11-16,RATED E +10 FOR EVERYONE +10,25,ACTION,PC
KNIGHT'S APPRENTICE MEMORICK'S ADVENTURES,2004-06-15,RATED T FOR TEEN,0,ACTION ADVENTURE,XBOX
KNIGHT'S RUSH,2010-08-26,,0,2D PLATFORMER,IOS (IPHONE/IPAD)
KNIGHTFALL A DARING JOURNEY,2022-04-01,,23,ACTION,PC
KNIGHTIN+,2019-07-25,,6,ACTION,PC
KNIGHTMARE TOWER,2013-08-01,,0,ACTION RPG,IOS (IPHONE/IPAD)
KNIGHTS,2016-05-30,,22,CASUAL,PC
KNIGHTS AND BIKES,2019-08-27,,44,ACTION,PC
KNIGHTS AND BIKES,2019-08-27,RATED E +10 FOR EVERYONE +10,57,ACTION ADVENTURE,PC
KNIGHTS AND MERCHANTS,2013-02-01,RATED T FOR TEEN,162,STRATEGY,PC
KNIGHTS CONTRACT,2011-02-22,RATED M FOR MATURE,22,ACTION ADVENTURE,XBOX 360
KNIGHTS IN THE NIGHTMARE,2009-06-03,RATED T FOR TEEN,10,REAL-TIME STRATEGY,PSP
KNIGHTS OF HONOR,2004-09-29,,33,STRATEGY,PC
KNIGHTS OF HONOR,2005-06-06,RATED E +10 FOR EVERYONE +10,114,REAL-TIME STRATEGY,PC
KNIGHTS OF HONOR II SOVEREIGN,2022-12-06,,29,REAL-TIME STRATEGY,PC
KNIGHTS OF PEN & PAPER 2,2015-05-13,,21,RPG,PC
KNIGHTS OF PEN AND PAPER +1 EDITION,2013-06-18,,120,RPG,ANDROID
KNIGHTS OF PEN AND PAPER 2,2015-05-13,RATED T FOR TEEN,68,ADVENTURE,IOS
KNIGHTS OF PEN AND PAPER 2 FREE EDITION,2018-02-21,RATED M FOR MATURE,6,RPG,PC
KNIGHTS OF THE ROUND CABLE,2012-07-12,,0,MISCELLANEOUS,IOS (IPHONE/IPAD)
KNIGHTS OF THE TEMPLE II,2007-02-23,RATED M FOR MATURE,14,ACTION ADVENTURE,PC
KNIGHTS OF VALOUR,2017-11-28,RATED T FOR TEEN,21,ARCADE,PLAYSTATION 4
KNIGHTSHIFT,2003-12-30,,72,RPG,PC
KNOCKKNOCK,2013-10-03,RATED T FOR TEEN,192,ACTION,XBOX ONE
KNOCKKNOCK,2013-10-04,,213,ADVENTURE,XBOX ONE
KNOCKOUT CITY,2021-05-21,,97,ACTION,PLAYSTATION 5
KNOCKOUT CITY,2021-05-21,RATED E +10 FOR EVERYONE +10,60,TEAM SPORTS,NINTENDO SWITCH
KNOCKOUT HOME FITNESS,2021-09-28,RATED E FOR EVERYONE,0,EXERCISE,NINTENDO SWITCH
KNOCKOUT KINGS 2001,2001-02-05,RATED T FOR TEEN,0,COMBAT SPORT,PLAYSTATION
KNOCKOUT KINGS 2002,2002-03-04,RATED T FOR TEEN,0,COMBAT SPORT,XBOX
KNOCKOUT KINGS 2003,2002-10-09,RATED T FOR TEEN,0,COMBAT SPORT,GAMECUBE
KNOWLEDGE IS POWER,2017-10-20,RATED T FOR TEEN,463,FAMILY,PLAYSTATION 4
KNOWLEDGE IS POWER,2017-10-24,RATED T FOR TEEN,58,PARTY,PLAYSTATION 4
KNOWLEDGE IS POWER DECADES,2018-11-05,,59,STRATEGY,IOS
KNOWLEDGE IS POWER DECADES,2018-11-13,,19,TRIVIA,PLAYSTATION 4
KNUCKLE SANDWICH,2023-11-22,,0,RPG,PC
KNYTT UNDERGROUND,2012-12-18,RATED M FOR MATURE,57,ADVENTURE,PLAYSTATION 3
KNYTT UNDERGROUND,2013-12-19,RATED M FOR MATURE,18,2D PLATFORMER,PLAYSTATION 3
KOA AND THE FIVE PIRATES OF MARA,2023-07-27,RATED E +10 FOR EVERYONE +10,0,3D PLATFORMER,PC
KOALA KIDS,2015-06-22,,1,INDIE,PC
KOEWOTAYORINI  声之寄托,2018-03-26,,5,ADVENTURE,PC
KOF98UM,2009-12-04,RATED T FOR TEEN,15,,XBOX 360
KOHAN AHRIMAN'S GIFT,2001-11-05,RATED E FOR EVERYONE,17,COMMAND RTS,PC
KOHAN II KINGS OF WAR,2004-09-22,RATED T FOR TEEN,31,COMMAND RTS,PC
KOHAN IMMORTAL SOVEREIGNS,2001-03-14,RATED T FOR TEEN,47,COMMAND RTS,PC
KOI,2016-04-19,RATED E FOR EVERYONE,17,ACTION PUZZLE,PLAYSTATION 4
KOIHIME ENBU,2016-05-19,,7,2D FIGHTING,PC
KOIKOI JAPAN HANAFUDA PLAYING CARDS,2015-04-27,,11,CASUAL,MACOS
KOKUGA,2013-06-27,RATED E FOR EVERYONE,20,TOP-DOWN SHOOT-'EM-UP,3DS
KOKURASE  EPISODE 1,2016-11-10,,4,ADVENTURE,PC
KOLOBOK,,,1,ADVENTURE,PC
KOMBINERA,2022-04-07,RATED E FOR EVERYONE,0,ACTION PUZZLE,PC
KONA,2017-03-16,RATED T FOR TEEN,127,ACTION,LINUX
KONA,2017-03-23,RATED T FOR TEEN,57,FIRST-PERSON ADVENTURE,PC
KONAMI CLASSICS SERIES ARCADE HITS,2007-03-30,RATED E +10 FOR EVERYONE +10,0,COMPILATION,DS
KONAMI COLLECTOR'S SERIES ARCADE ADVANCED,2002-03-21,RATED E FOR EVERYONE,0,COMPILATION,GAME BOY ADVANCE
KONAMI KRAZY RACERS,2001-06-10,RATED E FOR EVERYONE,5,ARCADE RACING,GAME BOY ADVANCE
KONDUCTRA,2006-10-31,RATED E FOR EVERYONE,0,MATCHING PUZZLE,DS
KONG THE 8TH WONDER OF THE WORLD,2005-11-21,RATED E +10 FOR EVERYONE +10,0,ACTION ADVENTURE,GAME BOY ADVANCE
KONUNG 2,2004-11-30,,17,ADVENTURE,PC
KONUNG 3 TIES OF THE DYNASTY,2010-06-16,,7,RPG,PC
KOPANITO ALLSTARS SOCCER,2016-11-16,,33,ACTION,MACOS
KOREA FORGOTTEN CONFLICT,2003-11-17,RATED T FOR TEEN,0,REAL-TIME STRATEGY,PC
KORG DS10 PLUS,2010-02-16,RATED E FOR EVERYONE,0,APPLICATION,DS
KORG DS10 SYNTHESIZER,2008-11-04,RATED E FOR EVERYONE,8,APPLICATION,DS
KORIX,2017-03-28,RATED E +10 FOR EVERYONE +10,23,REAL-TIME STRATEGY,PLAYSTATION 4
KORORINPA MARBLE MANIA,2007-03-20,RATED E FOR EVERYONE,7,ACTION PUZZLE,WII
KOTOMON,2012-05-14,,0,ADVENTURE,IOS (IPHONE/IPAD)
KOVAAKS FPS AIM TRAINER,2018-04-03,,52,ACTION,PC
KRAI MIRA,2016-07-11,,1,ADVENTURE,PC
KRATER,2012-06-12,,43,ACTION,PC
KRATER,2012-06-12,,209,ACTION RPG,PC
